,Unnamed: 0,apartment_id,site_id,building_id,plan_id,floor_id,unit_id,area_id,unit_usage,entity_type,entity_subtype,geom,elevation,height,zoning,roomtype
629,629,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-0.1559264259117592 -4.4211322720541837, -0.0960941225606300 -4.4696659132292140, -0.7270314578360066 -5.2474858567938867, -0.7868637611871359 -5.1989522156188563, -0.1559264259117592 -4.4211322720541837))",8.7,2.6,Structure,Structure
630,630,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-2.6918848326916960 -15.5577821147186892, -2.9911756199377084 -15.9267479853839831, -14.6784188745248265 -6.4465100758616476, -14.3791280872788150 -6.0775442051963555, -2.6918848326916960 -15.5577821147186892))",8.7,2.6,Structure,Structure
631,631,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-7.2458572891023589 -10.4914972557422104, -7.2863019900815491 -10.5413575085348157, -7.4558268495764146 -10.4038455252055684, -7.4153821485972244 -10.3539852724129595, -7.2458572891023589 -10.4914972557422104))",8.7,2.6,Structure,Structure
632,632,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-3.6375041925230613 -5.3501126165252515, -3.7345714748731194 -5.4697772232275081, -5.3300995642365470 -4.1755467918934031, -5.2330322818864889 -4.0558821851911446, -3.6375041925230613 -5.3501126165252515))",8.7,2.6,Structure,Structure
633,633,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-1.3248933563786731 -11.5081852777427738, -1.0257318396230302 -11.7508534836179201, -3.6465484630745975 -14.9817978645788639, -3.9457099798302404 -14.7391296587037193, -1.3248933563786731 -11.5081852777427738))",8.7,2.6,Structure,Structure
634,634,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-7.6669588621972213 -4.8755019313982721, -7.4974340027021764 -5.0130139147272965, -8.3792422065964303 -6.1001076228346669, -8.5487670660912940 -5.9625956395054196, -7.6669588621972213 -4.8755019313982721))",8.7,2.6,Structure,Structure
635,635,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-8.2840580346090551 -5.9623820253780515, -8.4053921375466274 -6.1119627837558710, -11.8856377824706065 -3.2889226554083510, -11.7643036795330342 -3.1393418970305298, -8.2840580346090551 -5.9623820253780515))",8.7,2.6,Structure,Structure
636,636,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-14.2780809700760241 -6.2587106114850553, -14.5207491759511687 -6.5578721282406995, -15.5079821812447918 -5.7570670488527185, -15.2653139753696472 -5.4579055320970760, -14.2780809700760241 -6.2587106114850553))",8.7,2.6,Structure,Structure
637,637,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-4.3474478193941364 -6.2457140564294953, -4.4040704007650042 -6.3155184103391484, -6.5482014680771305 -4.5762825456848448, -6.4915788867062183 -4.5064781917752281, -4.3474478193941364 -6.2457140564294953))",8.7,2.6,Structure,Structure
638,638,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-0.6383510734461542 -3.9967411611452341, -0.4688262139512895 -4.1342531444744814, -7.0208677725802087 -12.2116140968768434, -7.1903926320750724 -12.0741021135475943, -0.6383510734461542 -3.9967411611452341))",8.7,2.6,Structure,Structure
639,639,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-8.5748775802578621 -8.3387710930124168, -8.2856881140607435 -8.5733503586917230, -8.3261328150399336 -8.6232106114843301, -8.6153222812370540 -8.3886313458050239, -8.5748775802578621 -8.3387710930124168))",8.7,2.6,Structure,Structure
640,640,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((1.1580683991259080 -8.7936908013348951, 1.4007366050010539 -8.4945292845792508, 2.3580534586191106 -9.2710675433797149, 2.1153852527439652 -9.5702290601353592, 1.1580683991259080 -8.7936908013348951))",8.7,2.6,Structure,Structure
641,641,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((1.1834482172036327 -8.5993426225074092, 1.0782919946577363 -8.7289792797681898, -1.1953355326851511 -6.8847009151170866, -1.0901793101392547 -6.7550642578563043, 1.1834482172036327 -8.5993426225074092))",8.7,2.6,Structure,Structure
642,642,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-0.6850016042585017 -4.0746344552507221, -0.5474896209292526 -3.9051095957558566, 2.8130914172924708 -6.6310824417533212, 2.6755794339632217 -6.8006073012481849, -0.6850016042585017 -4.0746344552507221))",8.7,2.6,Structure,Structure
643,643,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-1.0969416387175137 -6.8653133127451476, -1.1454752798925432 -6.9251456160962768, -2.0030716279253866 -6.2294967592541948, -1.9545379867503572 -6.1696644559030638, -1.0969416387175137 -6.8653133127451476))",8.7,2.6,Structure,Structure
644,644,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((0.1594209384493972 -11.6870521166349288, 0.1054932591301734 -12.0684669520221259, -1.4074522545723704 -11.8545538240558681, -1.3535245752531466 -11.4731389886686710, 0.1594209384493972 -11.6870521166349288))",8.7,2.6,Structure,Structure
645,645,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((2.0645412729515176 -9.0825823097676466, 2.3637027897071610 -9.3252505156427929, 0.1149774152641490 -12.0974805709117526, -0.1841841014914940 -11.8548123650366080, 2.0645412729515176 -9.0825823097676466))",8.7,2.6,Structure,Structure
646,646,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-1.7752546908243394 -6.0505563479459141, -1.9451224349369411 -6.2599694096748628, -2.2043957494584987 -6.0496569645830718, -2.0345280053458970 -5.8402439028541195, -1.7752546908243394 -6.0505563479459141))",8.7,2.6,Structure,Structure
647,647,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-3.5879923344179332 -9.5897798397115501, -3.6284370353971243 -9.6396400925041572, -4.4760613328714465 -8.9520801758579118, -4.4356166318922554 -8.9022199230653065, -3.5879923344179332 -9.5897798397115501))",8.7,2.6,Structure,Structure
648,648,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-5.2451517482042771 -10.0311728241438800, -5.4231528506738851 -9.8867852416481696, -4.9216385585319173 -9.2685181070198404, -4.7436374560623111 -9.4129056895155507, -5.2451517482042771 -10.0311728241438800))",8.7,2.0,Door,Door
649,649,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-1.9044194473231135 -5.9127159434745291, -2.0824205497927206 -5.7683283609788170, -1.5728173174549163 -5.1400891757919673, -1.3948162149853092 -5.2844767582876795, -1.9044194473231135 -5.9127159434745291))",8.7,2.0,Door,Door
650,650,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-4.2097674031369916 -8.7547503526531365, -4.3877685056065987 -8.6103627701574261, -3.3685620409309900 -7.3538843997837269, -3.1905609384613829 -7.4982719822794373, -4.2097674031369916 -8.7547503526531365))",8.7,2.0,Door,Door
651,651,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,ENTRANCE_DOOR,"POLYGON ((-2.3490394357183355 -4.2508722237851373, -2.2471187892507745 -4.1252243867477674, -1.5091870479201877 -4.7238059612397940, -1.6111076943877487 -4.8494537982771639, -2.3490394357183355 -4.2508722237851373))",8.7,2.0,Entrance Door,Entrance Door
652,652,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-4.2006582857664139 -6.1498487244863433, -4.2739528573715466 -6.0903950140469334, -3.8128832662087699 -5.5219881322112112, -3.7395886946036372 -5.5814418426506229, -4.2006582857664139 -6.1498487244863433))",8.7,2.0,Door,Door
653,653,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((1.9118266595519620 -8.1650988773343975, 1.5977070669585371 -7.9102972611654963, 2.2448222826255906 -7.1125332164837829, 2.5589418752190154 -7.3673348326526842, 1.9118266595519620 -8.1650988773343975))",8.7,2.0,Door,Door
654,654,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-13.3350094669482502 -5.4364790591374952, -13.6281877533687776 -5.1986642173798554, -12.7222264514349028 -4.0817945548254535, -12.4290481650143754 -4.3196093965830933, -13.3350094669482502 -5.4364790591374952))",8.7,2.0,Door,Door
655,655,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((-2.7250191830259931 -13.8610228566128200, -3.0391387756194184 -13.6062212404439187, -2.1169995932938668 -12.4694074767724743, -1.8028800007004415 -12.7242090929413774, -2.7250191830259931 -13.8610228566128200))",9.2,1.9,Window,Window
656,656,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-6.1838440766339922 -9.4879840556785631, -6.1158969789889497 -9.4042188309869843, -5.5873782993873142 -9.8329326613664065, -5.6553253970323549 -9.9166978860579871, -6.1838440766339922 -9.4879840556785631))",8.7,2.0,Door,Door
657,657,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-7.9900966659522430 -7.7880466090193359, -8.1366858091625112 -7.6691391881405160, -7.5138374140829711 -6.9012912951343637, -7.3672482708727038 -7.0201987160131853, -7.9900966659522430 -7.7880466090193359))",8.7,2.0,Door,Door
658,658,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,WINDOW,"POLYGON ((0.3570357188623472 -11.8143578098615087, 0.0429161262689219 -11.5595561936926075, 1.5393700624989837 -9.7147268403661400, 1.8534896550924094 -9.9695284565350430, 0.3570357188623472 -11.8143578098615087))",9.2,1.9,Window,Window
659,659,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-6.6990575937592052 -4.4568072741441078, -6.6396038833197961 -4.3835127025389777, -6.1210572542766810 -4.8041375927225634, -6.1805109647160901 -4.8774321643276934, -6.6990575937592052 -4.4568072741441078))",8.7,2.0,Door,Door
660,660,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-7.0813286269009215 -8.7599794380531293, -7.0133815292558799 -8.6762142133615470, -6.4848628496542444 -9.1049280437409692, -6.5528099472992860 -9.1886932684325515, -7.0813286269009215 -8.7599794380531293))",8.7,2.0,Door,Door
661,661,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,DOOR,"POLYGON ((-1.0402640796587885 -11.9161960066519903, -0.9836400163736041 -11.5157104294954316, -0.1865821099986240 -11.6284052677289935, -0.2432061732838089 -12.0288908448855523, -1.0402640796587885 -11.9161960066519903))",8.7,2.0,Door,Door
662,662,9d92e8f33f0887a400f741c843818ba8,1042,2144,5946,9708,35691.0,,RESIDENTIAL,opening,ENTRANCE_DOOR,"POLYGON ((-2.3750775159125377 -3.8610544342762587, -2.5007253529499076 -3.7591337878086986, -1.9183216588495604 -3.0411461475951533, -1.7926738218121905 -3.1430667940627153, -2.3750775159125377 -3.8610544342762587))",8.7,2.0,Entrance Door,Entrance Door
663,663,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446988.0,RESIDENTIAL,area,ROOM,"POLYGON ((-8.4437575000527048 -5.8315523935098401, -11.6131739754134991 -3.2606448179370453, -12.0687793805515966 -2.1302777728797118, -10.1692642659746610 0.2114456544961918, -9.2917238168247742 -0.5003810827375688, -9.2836348766289376 -0.4904090321790484, -6.1639362970538327 -3.0209873812489043, -8.4437575000527048 -5.8315523935098401))",8.7,2.6,Zone1,Bedroom
664,664,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446989.0,RESIDENTIAL,area,BATHROOM,"POLYGON ((0.0875272794951236 2.4233644122326901, -0.3641934392443211 1.8664828261976005, -1.3000129465032302 2.6255832723788934, -0.4681120385593918 3.6511512346644928, 0.4577354181409952 2.9001397286790365, 0.0775552289366015 2.4314533524285302, 0.0875272794951236 2.4233644122326901))",8.7,2.6,Zone3,Bathroom
665,665,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,447000.0,RESIDENTIAL,area,SHAFT,"POLYGON ((-0.2739774738592757 3.8904804480690096, 0.6518699828411112 3.1394689420835498, 0.5075289915435164 2.9615252772722727, -0.4183184651568705 3.7125367832577290, -0.2739774738592757 3.8904804480690096))",8.7,2.6,Structure,Structure
666,666,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446969.0,RESIDENTIAL,area,SHAFT,"POLYGON ((0.1588848786468784 2.3654818986343322, 0.3069123917825944 2.2454077279242526, -0.1448083269568503 1.6885261418891595, -0.2928358400925664 1.8086003125992427, 0.1588848786468784 2.3654818986343322))",8.7,2.6,Structure,Structure
667,667,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446994.0,RESIDENTIAL,area,SHAFT,"POLYGON ((-2.0736626154044568 -0.3868040555175831, -1.8259145966835266 -0.5877676281860467, -2.4313251791438972 -1.3341181748330477, -2.6790731978648274 -1.1331546021645842, -2.0736626154044568 -0.3868040555175831))",8.7,2.6,Structure,Structure
668,668,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446963.0,RESIDENTIAL,area,ROOM,"POLYGON ((-4.8415250243495738 3.3959925355557843, -4.8253471439578970 3.4159366366728285, -4.8054030428408545 3.3997587562811518, -4.5303790761823581 3.7388084752708792, -2.9962365354121623 2.4943716173392936, -3.2793494422664971 2.1453498477910422, -3.2079918431147423 2.0874673341926844, -2.9248789362604075 2.4364891037409322, -2.2084445412889693 1.8553453418680768, -4.6095998472254109 -1.1048004287706803, -7.7392704773590353 1.4338668604950122, -5.6293170184727668 4.0350188110269976, -4.8415250243495738 3.3959925355557843))",8.7,2.6,Zone1,Bedroom
669,669,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446973.0,RESIDENTIAL,area,CORRIDOR,"POLYGON ((-6.1708148766253039 -3.3791444090931151, -6.1010105227156526 -3.4357669904639820, -6.0431280091172930 -3.3644093913122255, -6.1129323630269443 -3.3077868099413585, -4.2618249904074936 -1.0257404772820564, -4.1820485859393237 -1.0904519988487600, -4.1322550125368025 -1.0290664502555273, -4.2120314170049724 -0.9643549286888238, -1.3498065199057532 2.5641977237856572, -0.4139870126468441 1.8050972776043643, -2.8002243704191034 -1.1366576371594590, -2.4811187525464184 -1.3955037234262804, -2.9571062918733784 -1.9823014611369381, -3.3161001119801501 -1.6910996140867631, -3.3658936853826713 -1.7524851626799993, -3.0068998652758996 -2.0436870097301743, -3.0149888054717380 -2.0536590602886946, -2.8339386501762469 -2.2005199160412729, -2.8258497099804085 -2.1905478654827526, -1.8601140510459349 -2.9739151322515625, -3.7273993040570605 -5.2759055660279106, -5.1518492886835201 -4.1204470502505437, -5.1437603484876817 -4.1104749996920216, -5.2749502509905657 -4.0040588449186334, -5.3328327645889244 -4.0754164440703882, -5.2829725117963173 -4.1158611450495783, -5.3315061529713468 -4.1756934484007076, -5.3115620518543043 -4.1918713287923843, -5.9331505147063508 -4.9581659765564297, -6.8490259208482174 -4.2152434107668100, -6.1708148766253039 -3.3791444090931151))",8.7,2.6,Zone2,Corridor
670,670,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446976.0,RESIDENTIAL,area,BALCONY,"POLYGON ((-6.9812741220233772 5.1199614469592412, -6.1235676973407749 5.5944643665739164, -5.6941251130378188 4.5290078562562286, -9.3547162705530411 0.0162287760499389, -10.1362824632572650 0.6502049231595208, -9.8502081434191346 1.5831377818343135, -6.9812741220233772 5.1199614469592412))",8.7,2.6,Zone4,Balcony
671,671,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446971.0,RESIDENTIAL,area,BATHROOM,"POLYGON ((0.0911369671236626 -0.4868816888298326, 0.0021586249694421 -0.5965742449735707, -1.3524870057473670 0.5022616894329310, -0.3426294134950894 1.7472147640060065, -0.1531604528831831 1.5935249002850789, -0.1450715126873430 1.6034969508435992, -0.1251274115702987 1.5873190704519224, 0.3682979403758289 2.1956141545217314, 1.5534187115977733 1.2342902034444805, 0.1310251693577484 -0.5192374496131862, 0.0911369671236626 -0.4868816888298326))",8.7,2.6,Zone3,Bathroom
672,672,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446999.0,RESIDENTIAL,area,LIVING_ROOM,"POLYGON ((-5.7511911879164810 5.6376664321436785, -3.8903635636415590 7.9316958971544587, 0.0969034145249097 4.6973797510466859, -2.1505620276906079 1.9267029410198333, -4.5438541617357533 3.8680485880209936, -4.8350560087859265 3.5090547679142254, -5.5714345048744054 4.1063764101787577, -5.2640547774325555 4.4853143314025701, -5.2977366634841854 4.5126357694915349, -5.7511911879164810 5.6376664321436785))",8.7,2.6,Zone2,Livingroom
673,673,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,446967.0,RESIDENTIAL,area,SHAFT,"POLYGON ((-4.9978689766256439 -1.5834588555797104, -5.1658405908784042 -1.4472068044779540, -4.8678097358598844 -1.0797941790547689, -4.6998381216071241 -1.2160462301565254, -4.9978689766256439 -1.5834588555797104))",8.7,2.6,Structure,Structure
674,674,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,447004.0,RESIDENTIAL,area,STOREROOM,"POLYGON ((-6.9069084344465770 -4.2866010099185665, -5.9910330283047104 -5.0295235757081862, -7.0898689627112095 -6.3841692064249944, -8.0057443688530761 -5.6412466406353747, -6.9069084344465770 -4.2866010099185665))",8.7,2.6,Zone3,Storeroom
675,675,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,447001.0,RESIDENTIAL,area,KITCHEN,"POLYGON ((-6.0817869628679597 -2.9197136304215832, -9.2014855424430628 -0.3891352813517308, -9.0639735591138137 -0.2196104218568635, -9.0739456096723341 -0.2115214816610269, -7.8295087517407485 1.3226210591091707, -4.9391673350116392 -1.0219116654564075, -5.2869917634326802 -1.4507098394728288, -5.2770197128741598 -1.4587987796686654, -5.2851086530699982 -1.4687708302271894, -5.0557514902240035 -1.6548164547314670, -6.0817869628679597 -2.9197136304215832))",8.7,2.6,Zone2,Kitchen
676,676,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-12.1611183562983349 -3.9750376166892503, -12.3609069173799995 -3.8129768937800002, -12.4046218600482501 -3.7045191581779480, -11.8820851758726107 -3.0603356054348332, -11.6028677602340089 -3.2868259309183010, -12.1611183562983349 -3.9750376166892503))",8.7,2.6,Structure,Structure
677,677,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,,RESIDENTIAL,separator,WALL,"POLYGON ((0.1455564496007895 2.4933154226496477, 0.2153608035104391 2.4366928412787807, -2.7209244875788183 -1.1831615114645011, -2.7907288414884679 -1.1265389300936341, 0.1455564496007895 2.4933154226496477))",8.7,2.6,Structure,Structure
678,678,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-5.2348201218705750 -5.5259121015505777, -5.2914427032414020 -5.5957164554602645, -7.0067755965390974 -4.2043050192253872, -6.9501530151682296 -4.1345006653157341, -5.2348201218705750 -5.5259121015505777))",8.7,2.6,Structure,Structure
679,679,1f8820299fc040d91f0c00169aa2f6b8,1042,2144,5946,9708,35693.0,,RESIDENTIAL,separator,WALL,"POLYGON ((-4.1336616012716014 -1.0292131067628354, -4.1821952424466318 -1.0890454101139646, -4.3816362536170601 -0.9272666061972004, -4.3331026124420298 -0.8674343028460711, -4.1336616012716014 -1.0292131067628354))",8.7,2.6,Structure,Structure
